Season,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus,gamecode,group,datetime,TeamScore,OpponentScore,TeamName,OpponentName,PlayerName,Pos,total_fp
2023,5,0,P011965   ,0.0,0.0,ZAL,3,"MITROU-LONG, NAZ",11.93,6,0,1,2,3,0,0,0,2,2,1,0,2,0,0,1,0,4,-3.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,N. Mitrou-long,G,4.4
2023,5,0,P003210   ,0.0,0.0,ZAL,4,"LEKAVICIUS, LUKAS",7.78,2,0,1,0,0,2,3,0,1,1,1,1,0,0,0,0,2,5,-11.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,L. Lekavicius,G,5.5
2023,5,0,P010390   ,1.0,1.0,ZAL,8,"HAYES, KEVARRIUS",27.52,2,1,5,0,0,0,0,4,4,8,1,2,2,1,0,1,1,8,22.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,K. Hayes,C,8.8
2023,5,0,P007513   ,0.0,0.0,ZAL,9,"GIEDRAITIS, DOVYDAS",0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,D. Giedraitis,G,0.0
2023,5,0,P007109   ,1.0,1.0,ZAL,10,"SMITS, ROLANDS",25.92,10,4,6,0,2,2,3,0,1,1,1,0,2,1,1,3,3,5,6.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,R. Smits,F,5.5
2023,5,0,P005504   ,0.0,0.0,ZAL,15,"BIRUTIS, LAURYNAS",8.8,4,2,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,-22.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,L. Birutis,C,2.2
2023,5,0,P003211   ,1.0,1.0,ZAL,33,"DIMSA, TOMAS",26.63,8,2,4,1,3,1,3,1,3,4,3,0,1,1,0,1,2,10,22.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,T. Dimsa,G,11.0
2023,5,0,P006860   ,0.0,0.0,ZAL,35,"LAVRINOVICIUS, DANIELIUS",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,D. Lavrinovicius,F,0.0
2023,5,0,P012715   ,0.0,0.0,ZAL,45,"MANEK, BRADY",15.52,8,1,2,2,3,0,0,0,0,0,0,0,1,0,0,1,0,4,-4.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,B. Manek,F,4.4
2023,5,0,P002676   ,0.0,0.0,ZAL,51,"BUTKEVICIUS, ARNAS",20.07,6,2,2,0,0,2,2,0,3,3,1,1,1,0,0,5,2,7,-6.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,A. Butkevicius,F,7.7
2023,5,0,P002329   ,1.0,1.0,ZAL,92,"ULANOVAS, EDGARAS",28.32,11,1,5,2,2,3,3,1,3,4,3,0,2,0,0,2,4,14,4.0,E2023_5,Regular Season,2023-10-05 20:30:00,82,79,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,E. Ulanovas,F,15.4
2023,2,1,P011244   ,1.0,1.0,BAR,1,"DA SILVA, OSCAR",20.13,4,2,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,7,3.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,O. Da silva,F,7.7
2023,2,1,P000925   ,1.0,0.0,BAR,6,"VESELY, JAN",21.97,16,8,11,0,0,0,0,4,3,7,1,2,2,0,1,1,0,19,14.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,J. Vesely,C,20.9
2023,2,1,P009992   ,0.0,0.0,BAR,8,"BRIZUELA, DARIO",14.0,7,2,2,1,3,0,0,1,2,3,3,0,0,0,0,1,0,10,13.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,D. Brizuela,G,11.0
2023,2,1,P004866   ,1.0,1.0,BAR,10,"KALINIC, NIKOLA",21.5,4,2,2,0,1,0,0,0,3,3,2,1,1,0,0,2,0,6,6.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,N. Kalinic,F,6.6
2023,2,1,P002939   ,1.0,1.0,BAR,13,"SATORANSKY, TOMAS",23.43,8,1,2,2,4,0,0,0,1,1,3,0,3,0,0,2,0,4,7.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,T. Satoransky,G,4.4
2023,2,1,P003196   ,0.0,0.0,BAR,14,"HERNANGOMEZ, WILLY",16.08,18,7,8,0,0,4,6,1,2,3,0,1,2,1,0,0,6,24,1.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,W. Hernangomez,C,26.4
2023,2,1,P006435   ,1.0,1.0,BAR,20,"LAPROVITTOLA, NICOLAS",24.72,13,3,3,2,7,1,2,0,5,5,8,0,3,0,0,3,4,18,7.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,N. Laprovittola,G,19.8
2023,2,1,P003478   ,0.0,1.0,BAR,21,"ABRINES, ALEX",15.93,7,2,3,1,3,0,0,2,0,2,0,0,0,0,0,0,1,7,15.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,A. Abrines,F,7.7
2023,2,1,P012745   ,0.0,0.0,BAR,22,"PARKER, JABARI",17.9,10,4,5,0,1,2,2,0,3,3,0,1,1,1,0,3,1,10,8.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,J. Parker,F,11.0
2023,2,1,P010641   ,0.0,0.0,BAR,23,"NNAJI, JAMES",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,J. Nnaji,C,0.0
2023,2,1,P007519   ,0.0,0.0,BAR,31,"JOKUBAITIS, ROKAS",16.57,4,1,4,0,1,2,2,0,4,4,3,0,0,0,0,1,2,8,10.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,R. Jokubaitis,G,8.8
2023,2,1,P007464   ,0.0,0.0,BAR,44,"PARRA, JOEL",7.77,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-1,1.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,J. Parra,F,-0.9
2023,2,0,P007200   ,1.0,1.0,IST,0,"LARKIN, SHANE",32.47,16,6,7,1,5,1,1,0,0,0,12,2,1,0,0,1,3,26,-10.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,S. Larkin,G,26.0
2023,2,0,P006590   ,0.0,1.0,IST,1,"BEAUBOIS, RODRIGUE",15.5,4,0,1,1,3,1,3,0,0,0,0,0,0,0,0,0,1,0,-15.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,R. Beaubois,G,0.0
2023,2,0,P009846   ,0.0,1.0,IST,6,"BRYANT, ELIJAH",16.42,10,2,5,2,4,0,0,1,1,2,3,0,1,0,1,1,3,10,-13.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,E. Bryant,G,10.0
2023,2,0,P004888   ,0.0,1.0,IST,12,"CLYBURN, WILL",27.55,7,2,8,1,4,0,0,1,3,4,1,2,1,0,1,3,3,3,-14.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,W. Clyburn,F,3.0
2023,2,0,P011078   ,1.0,1.0,IST,13,"THOMPSON, DARIUS",26.3,2,1,5,0,2,0,0,1,1,2,3,1,4,0,0,3,1,-4,-2.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,D. Thompson,G,-4.0
2023,2,0,PLHK      ,0.0,0.0,IST,21,"PLEISS, TIBOR",3.68,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,7.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,T. Pleiss,C,2.0
2023,2,0,P009513   ,0.0,0.0,IST,23,"HOLLATZ, JUSTUS",3.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-2,-7.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,J. Hollatz,G,-2.0
2023,2,0,P012710   ,0.0,0.0,IST,24,"OSMANI, ERCAN",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,E. Osmani,F,0.0
2023,2,0,P006372   ,1.0,0.0,IST,33,"YILMAZ, ERKAN",10.03,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,4,-3.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,E. Yilmaz,F,4.0
2023,2,0,P009664   ,1.0,0.0,IST,35,"WILLIS, DEREK",26.95,8,1,2,2,6,0,0,2,4,6,2,2,1,1,1,1,1,12,-13.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,D. Willis,F,12.0
2023,2,0,P004554   ,1.0,0.0,IST,41,"ZIZIC, ANTE",18.47,9,4,4,0,0,1,2,0,3,3,2,0,0,0,0,0,2,15,1.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,A. Zizic,C,15.0
2023,2,0,P011981   ,0.0,0.0,IST,88,"JONES, TYRIQUE",19.43,10,5,7,0,0,0,0,1,3,4,0,1,1,0,0,1,1,12,-16.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,ANADOLU EFES ISTANBUL,FC BARCELONA,T. Jones,C,12.0
2023,6,1,P011157   ,1.0,0.0,ULK,0,"MOTLEY, JOHNATHAN",13.3,2,1,2,0,0,0,0,0,2,2,1,0,3,0,0,4,1,-2,-6.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,J. Motley,C,-1.8
2023,6,1,P006661   ,0.0,1.0,ULK,3,"WILBEKIN, SCOTTIE",31.12,19,3,6,4,8,1,1,0,1,1,4,1,2,0,0,3,3,16,5.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,S. Wilbekin,G,17.6
2023,6,1,P002968   ,0.0,0.0,ULK,5,"SANLI, SERTAC",6.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-1,4.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,S. Sanli,C,-0.9
2023,6,1,P005844   ,0.0,1.0,ULK,9,"PAPAGIANNIS, GEORGIOS",31.57,15,3,4,3,3,0,0,1,3,4,0,0,1,0,0,4,0,13,7.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,G. Papagiannis,C,14.3
2023,6,1,P002969   ,0.0,0.0,ULK,10,"MAHMUTOGLU, MELIH",0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,M. Mahmutoglu,G,0.0
2023,6,1,P008962   ,1.0,1.0,ULK,11,"HAYES-DAVIS, NIGEL",30.7,0,0,0,0,7,0,0,0,2,2,0,1,1,0,0,2,1,-6,1.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,N. Hayes-davis,F,-5.4
2023,6,1,P010560   ,1.0,1.0,ULK,21,"PIERRE, DYSHAWN",33.02,11,1,5,3,3,0,0,2,4,6,2,0,1,0,1,0,0,13,-2.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,D. Pierre,F,14.3
2023,6,1,P004004   ,0.0,0.0,ULK,23,"GUDURIC, MARKO",18.63,15,4,4,1,3,4,6,0,1,1,1,0,1,0,0,4,5,13,0.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,M. Guduric,G,14.3
2023,6,1,P009849   ,1.0,1.0,ULK,27,"DORSEY, TYLER",30.42,15,3,8,3,5,0,0,1,2,3,3,1,1,0,2,2,3,13,0.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,T. Dorsey,G,14.3
2023,6,1,P001932   ,0.0,0.0,ULK,33,"CALATHES, NICK",7.93,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-2,7.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,N. Calathes,G,-1.8
2023,6,1,P011052   ,1.0,0.0,ULK,41,"MADAR, YAM",13.62,8,3,3,0,1,2,4,0,1,1,2,2,1,0,0,2,3,10,-4.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,Y. Madar,G,11.0
2023,6,1,P011980   ,0.0,0.0,ULK,77,"SESTINA, NATHAN",8.55,0,0,0,0,1,0,0,0,2,2,1,0,0,1,0,0,0,3,1.0,E2023_6,Regular Season,2023-10-06 19:45:00,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,N. Sestina,F,3.3
2023,6,0,P009960   ,0.0,0.0,MIL,2,"POYTHRESS, ALEX",12.95,5,1,2,1,2,0,0,0,2,2,0,1,0,0,0,2,2,6,-6.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,A. Poythress,C,6.0
2023,6,0,P006701   ,0.0,0.0,MIL,3,"BORTOLANI, GIORDANO",2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-3.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,G. Bortolani,G,-1.0
2023,6,0,P006433   ,0.0,1.0,MIL,5,"PANGOS, KEVIN",26.52,2,1,4,0,2,0,0,1,1,2,5,0,3,0,0,2,1,0,0.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,K. Pangos,G,0.0
2023,6,0,P006509   ,0.0,0.0,MIL,7,"TONUT, STEFANO",18.52,3,0,0,1,1,0,0,0,4,4,1,0,0,0,0,1,1,8,-2.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,S. Tonut,G,8.0
2023,6,0,P002849   ,1.0,0.0,MIL,9,"MELLI, NICOLO",28.2,7,2,4,0,1,3,4,1,4,5,2,1,2,1,0,2,2,10,6.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,N. Melli,F,10.0
2023,6,0,P011926   ,0.0,0.0,MIL,14,"KAMAGATE, ISMAEL",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,I. Kamagate,,0.0
2023,6,0,P001518   ,0.0,0.0,MIL,17,"RICCI, GIAMPAOLO",0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-2.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,G. Ricci,F,-1.0
2023,6,0,P005670   ,1.0,0.0,MIL,21,"FLACCADORI, DIEGO",15.88,3,0,1,1,2,0,0,0,0,0,2,2,1,0,0,2,1,3,-1.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,D. Flaccadori,G,3.0
2023,6,0,P007831   ,1.0,1.0,MIL,31,"SHIELDS, SHAVON",37.32,10,1,7,2,6,2,2,0,5,5,4,2,3,0,1,1,5,11,5.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,S. Shields,F,11.0
2023,6,0,P000796   ,1.0,1.0,MIL,33,"MIROTIC, NIKOLA",35.72,27,6,9,3,5,6,8,4,7,11,1,2,3,1,0,1,7,38,-11.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,N. Mirotic,F,38.0
2023,6,0,P002812   ,0.0,1.0,MIL,42,"HINES, KYLE",15.5,4,2,2,0,0,0,0,0,1,1,1,1,1,0,0,2,0,4,1.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,K. Hines,C,4.0
2023,6,0,P007201   ,1.0,1.0,MIL,77,"VOIGTMANN, JOHANNES",31.75,21,5,7,3,7,2,4,2,5,7,2,0,4,1,0,1,3,21,-2.0,E2023_6,Regular Season,2023-10-06 19:45:00,82,85,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,J. Voigtmann,C,21.0
2023,7,1,P011209   ,0.0,0.0,PAN,0,"KALAITZAKIS, PANAGIOTIS",0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,P. Kalaitzakis,F,0.0
2023,7,1,P007947   ,1.0,1.0,PAN,2,"VILDOZA, LUCA",21.22,5,1,2,1,5,0,0,0,0,0,4,1,3,0,0,1,1,2,-17.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,L. Vildoza,G,2.0
2023,7,1,P011826   ,0.0,0.0,PAN,3,"GUY, KYLE",11.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,K. Guy,,1.0
2023,7,1,P006544   ,0.0,0.0,PAN,6,"MORAITIS, DIMITRIS",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,D. Moraitis,G,0.0
2023,7,1,P007553   ,1.0,0.0,PAN,8,"BALCEROWSKI, ALEKSANDER",12.45,7,2,4,1,2,0,0,1,1,2,0,2,0,0,1,3,0,4,-9.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,A. Balcerowski,C,4.0
2023,7,1,P001926   ,0.0,0.0,PAN,10,"SLOUKAS, KOSTAS",31.2,20,5,9,2,6,4,4,1,2,3,3,0,7,0,1,4,5,11,-1.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,K. Sloukas,G,11.0
2023,7,1,P011204   ,1.0,1.0,PAN,22,"GRANT, JERIAN",32.5,5,1,2,0,2,3,4,0,3,3,4,2,2,0,0,2,2,8,-7.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,J. Grant,G,8.0
2023,7,1,P003842   ,0.0,1.0,PAN,26,"LESSORT, MATHIAS",33.67,10,3,6,0,0,4,4,2,8,10,0,2,3,0,0,2,4,18,-6.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,M. Lessort,C,18.0
2023,7,1,P011221   ,0.0,0.0,PAN,37,"ANTETOKOUNMPO, KOSTAS",0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,K. Antetokounmpo,C,0.0
2023,7,1,P002328   ,1.0,1.0,PAN,40,"GRIGONIS, MARIUS",30.38,17,2,3,4,6,1,2,0,2,2,2,0,1,0,0,4,2,14,-10.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,M. Grigonis,G,14.0
2023,7,1,P012712   ,1.0,1.0,PAN,41,"HERNANGOMEZ, JUANCHO",43.2,13,2,5,2,3,3,3,3,7,10,2,1,2,2,0,0,3,25,-15.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,J. Hernangomez,F,25.0
2023,7,1,P008084   ,0.0,0.0,PAN,72,"MANTZOUKAS, ELEFTHERIOS",8.05,1,0,1,0,0,1,2,0,1,1,0,0,0,0,0,1,1,0,10.0,E2023_7,Regular Season,2023-10-06 20:15:00,78,88,PANATHINAIKOS AKTOR ATHENS,OLYMPIACOS PIRAEUS,E. Mantzoukas,F,0.0
2023,7,0,P008855   ,1.0,1.0,OLY,0,"WALKUP, THOMAS",38.75,17,1,3,5,10,0,0,0,2,2,5,3,3,0,0,3,2,16,20.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,T. Walkup,G,17.6
2023,7,0,P007982   ,0.0,1.0,OLY,1,"WILLIAMS-GOSS, NIGEL",27.22,16,3,5,3,6,1,2,0,0,0,3,1,1,0,0,1,4,16,5.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,N. Williams-goss,G,17.6
2023,7,0,P010612   ,1.0,0.0,OLY,3,"CANAAN, ISAIAH",31.82,14,1,2,4,6,0,0,0,2,2,2,2,2,0,0,5,1,11,18.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,I. Canaan,G,12.1
2023,7,0,P006302   ,0.0,0.0,OLY,4,"LOUNTZIS, MICHALIS",0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,M. Lountzis,G,0.0
2023,7,0,P010392   ,0.0,0.0,OLY,5,"LARENTZAKIS, GIANNOULIS",11.92,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,2,0,-8,-6.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,G. Larentzakis,G,-7.2
2023,7,0,P012023   ,0.0,0.0,OLY,9,"PAPAS, GEORGE",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,G. Papas,,0.0
2023,7,0,P001255   ,1.0,1.0,OLY,16,"PAPANIKOLAOU, KOSTAS",26.3,3,0,1,1,5,0,0,0,2,2,5,0,1,0,0,1,2,5,-8.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,K. Papanikolaou,F,5.5
2023,7,0,P008829   ,1.0,1.0,OLY,25,"PETERS, ALEC",36.83,17,5,7,2,2,1,1,4,6,10,4,4,1,0,1,2,2,31,21.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,A. Peters,F,34.1
2023,7,0,P003941   ,1.0,1.0,OLY,33,"MILUTINOV, NIKOLA",35.57,15,6,12,0,0,3,3,2,5,7,1,1,1,2,1,2,5,21,18.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,N. Milutinov,C,23.1
2023,7,0,P006589   ,0.0,0.0,OLY,43,"SIKMA, LUKE",10.0,4,2,2,0,0,0,0,1,2,3,0,1,0,0,0,2,0,6,-8.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,L. Sikma,F,6.6
2023,7,0,P010631   ,0.0,0.0,OLY,50,"TANOULIS, GEORGIOS",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,G. Tanoulis,C,0.0
2023,7,0,P007853   ,0.0,0.0,OLY,77,"MCKISSIC, SHAQUIELLE",6.25,2,1,2,0,0,0,0,0,0,0,0,1,2,0,0,2,1,-1,-10.0,E2023_7,Regular Season,2023-10-06 20:15:00,88,78,OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS,S. Mckissic,G,-0.9
